,y
34858,no
34860,yes
34862,no
34863,no
34865,no
34866,no
34867,no
34868,no
34872,no
34873,no
34874,no
34875,no
34877,no
34878,no
34880,no
34883,no
34884,no
34886,no
34887,yes
34889,no
34891,no
34892,no
34893,no
34894,no
34895,no
34896,no
34897,no
34899,no
34900,no
34901,yes
34902,no
34903,yes
34904,no
34905,no
34907,no
34908,no
34909,no
34910,no
34911,no
34912,no
34913,no
34914,no
34915,yes
34916,no
34917,no
34918,yes
34919,no
34920,no
34922,no
34923,no
34924,no
34925,no
34926,no
34930,no
34933,no
34934,no
34935,no
34936,no
34937,no
34938,no
34939,no
34941,no
34942,no
34943,no
34944,no
34945,no
34947,no
34948,no
34949,no
34951,no
34952,no
34953,no
34954,no
34955,no
34956,no
34957,no
34958,no
34959,no
34960,no
34961,no
34962,no
34963,no
34964,no
34965,no
34966,no
34967,no
34968,yes
34969,no
34972,no
34973,no
34974,no
34975,no
34976,yes
34978,no
34981,no
34983,no
34984,no
34985,no
34986,no
34987,no
34989,no
34990,no
34991,no
34992,no
34993,no
34994,no
34995,no
34997,no
34998,no
34999,no
35000,no
35001,no
35002,no
35003,no
35004,no
35005,no
35006,no
35007,no
35008,yes
35009,no
35011,no
35012,no
35013,yes
35014,no
35015,no
35016,no
35017,yes
35019,no
35020,no
35021,no
35022,no
35024,no
35025,no
35027,no
35028,no
35030,no
35034,no
35035,no
35037,no
35038,no
35039,no
35040,yes
35041,no
35042,no
35043,no
35045,no
35046,no
35047,no
35048,no
35049,yes
35050,no
35052,no
35053,no
35054,no
35055,no
35056,no
35057,no
35059,no
35060,no
35061,no
35062,no
35063,no
35064,no
35065,no
35066,no
35067,no
35069,no
35070,no
35072,yes
35073,no
35074,no
35075,no
35076,no
35078,no
35081,yes
35083,no
35084,no
35085,no
35086,no
35087,no
35088,no
35089,no
35090,no
35091,no
35092,no
35093,yes
35094,no
35095,no
35096,no
35098,no
35099,no
35100,no
35101,no
35102,no
35103,no
35104,no
35105,no
35107,no
35108,no
35109,no
35110,no
35111,no
35113,no
35114,no
35115,yes
35116,no
35117,yes
35119,no
35120,no
35121,no
35122,no
35123,no
35124,no
35125,no
35126,yes
35127,no
35128,no
35129,no
35130,yes
35131,no
35132,no
35133,no
35134,no
35135,no
35137,no
35138,no
35139,no
35140,no
35141,no
35142,no
35143,yes
35144,no
35145,no
35146,no
35148,no
35149,no
35150,no
35151,no
35152,no
35153,no
35154,no
35155,yes
35156,yes
35157,no
35158,no
35159,no
35161,no
35162,no
35163,no
35165,no
35166,no
35167,yes
35168,no
35170,no
35171,no
35173,no
35176,no
35178,no
35179,no
35180,no
35181,yes
35182,yes
35183,yes
35184,no
35186,no
35188,no
35189,no
35190,no
35191,no
35192,no
35193,no
35196,no
35197,no
35198,no
35199,no
35200,no
35202,no
35203,no
35205,no
35206,no
35207,no
35210,yes
35211,no
35212,no
35214,yes
35216,no
35217,no
35218,no
35219,no
35220,no
35221,yes
35223,no
35224,no
35227,no
35228,no
35229,no
35230,no
35231,no
35232,no
35233,yes
35235,no
35236,no
35241,no
35242,no
35243,no
35244,no
35248,no
35250,no
35251,yes
35253,no
35254,no
35255,no
35256,no
35257,no
35258,no
35259,no
35260,yes
35261,no
35262,no
35263,no
35265,no
35266,no
35268,no
35269,no
35270,no
35271,no
35272,no
35273,no
35274,no
35275,no
35278,no
35279,no
35281,no
35283,no
35284,no
35285,no
35286,no
35288,no
35289,no
35291,no
35293,no
35295,no
35297,no
35298,no
35299,no
35300,no
35301,no
35302,no
35303,no
35304,no
35305,no
35306,no
35308,no
35309,no
35311,no
35312,no
35313,no
35314,no
35316,yes
35318,no
35320,no
35322,no
35324,no
35325,no
35326,no
35327,no
35328,no
35329,no
35331,no
35332,no
35333,no
35334,no
35335,no
35336,no
35338,no
35339,no
35341,no
35342,no
35343,no
35345,no
35346,no
35347,no
35348,no
35349,no
35350,no
35353,no
35354,no
35355,no
35356,no
35357,no
35358,no
35359,no
35361,no
35362,no
35363,no
35364,no
35365,no
35366,no
35367,no
35370,no
35371,yes
35373,no
35374,no
35376,no
35377,yes
35378,no
35379,no
35380,yes
35381,no
35382,no
35383,no
35384,no
35385,no
35386,no
35388,no
35390,no
35391,no
35393,no
35394,no
35395,yes
35396,no
35399,no
35401,no
35402,no
35403,no
35404,no
35405,no
35406,no
35407,no
35408,yes
35409,yes
35410,no
35411,yes
35412,no
35414,no
35415,yes
35417,no
35418,no
35419,no
35420,no
35421,no
35422,no
35423,no
35424,yes
35426,no
35427,no
35429,no
35430,no
35431,no
35432,no
35433,yes
35434,no
35437,no
35438,yes
35439,no
35440,yes
35444,no
35445,no
35446,no
35447,no
35448,no
35449,no
35450,no
35451,no
35452,no
35453,no
35454,no
35455,no
35456,no
35457,no
35458,no
35459,no
35460,no
35462,no
35464,no
35465,no
35466,no
35468,no
35469,no
35470,no
35471,no
35472,no
35473,no
35474,no
35475,no
35476,no
35477,no
35478,no
35479,no
35480,no
35482,no
35483,no
35484,no
35485,no
35486,no
35487,no
35488,no
35490,no
35491,no
35492,no
35494,no
35495,no
35496,no
35497,yes
35499,no
35500,no
35501,no
35502,no
35503,no
35504,no
35505,no
35506,yes
35507,no
35509,no
35511,no
35512,no
35514,no
35515,no
35517,no
35518,no
35519,no
35520,no
35525,no
35526,no
35527,no
35528,no
35530,no
35531,no
35532,no
35533,no
35534,no
35535,no
35536,no
35537,no
35538,no
35539,no
35540,no
35542,no
35543,no
35544,yes
35545,no
35546,no
35547,no
35548,no
35549,no
35551,no
35552,yes
35554,yes
35555,no
35556,no
35557,no
35558,no
35559,yes
35563,no
35565,no
35566,no
35567,no
35568,no
35569,no
35570,no
35571,no
35572,no
35573,no
35574,no
35575,no
35576,no
35577,no
35578,no
35582,no
35583,no
35584,no
35585,no
35588,no
35589,no
35591,no
35592,no
35593,no
35594,no
35595,no
35596,no
35597,no
35598,no
35599,no
35600,no
35601,no
35602,no
35603,no
35604,no
35605,no
35606,yes
35608,no
35609,no
35610,no
35611,no
35612,no
35613,no
35614,yes
35615,no
35616,no
35617,yes
35618,no
35619,no
35620,no
35622,no
35623,no
35624,no
35625,no
35626,no
35627,no
35628,no
35629,no
35630,yes
35631,no
35632,no
35633,no
35635,no
35636,no
35640,no
35642,no
35643,yes
35644,no
35645,no
35646,no
35647,no
35648,no
35649,no
35652,yes
35653,no
35654,no
35655,no
35656,no
35657,no
35658,yes
35659,no
35660,no
35662,no
35663,yes
35664,yes
35665,no
35666,no
35667,no
35668,no
35669,no
35670,no
35673,no
35675,no
35676,no
35677,no
35678,no
35679,no
35680,no
35681,no
35683,no
35684,yes
35685,no
35686,no
35687,no
35688,no
35689,no
35690,no
35693,no
35695,no
35696,no
35698,yes
35699,no
35701,no
35702,no
35703,no
35704,no
35705,no
35706,no
35707,no
35708,no
35709,no
35711,no
35712,no
35713,no
35714,no
35715,no
35716,no
35717,no
35718,no
35721,no
35722,yes
35723,no
35724,no
35725,no
35726,no
35727,no
35728,no
35729,yes
35730,no
35733,no
35734,no
35735,no
35736,no
35738,no
35739,no
35740,no
35741,no
35742,no
35743,yes
35746,no
35747,no
35748,no
35751,no
35752,no
35753,no
35755,no
35757,no
35758,no
35759,no
35760,no
35761,no
35762,no
35763,no
35764,no
35766,no
35768,no
35769,no
35771,no
35772,no
35773,no
35775,no
35777,no
35778,no
35779,no
35780,no
35781,no
35782,no
35785,no
35786,no
35787,no
35789,no
35791,no
35794,no
35797,no
35798,no
35800,no
35801,no
35802,no
35804,no
35805,no
35806,no
35808,no
35809,no
35810,no
35813,yes
35814,no
35815,no
35818,no
35819,yes
35820,no
35821,no
35823,no
35824,no
35825,yes
35826,yes
35827,no
35828,yes
35829,yes
35830,no
35833,yes
35834,yes
35835,no
35836,no
35839,no
35840,yes
35841,no
35842,no
35843,yes
35844,no
35845,no
35846,no
35847,no
35849,no
35850,no
35852,no
35854,no
35856,no
35857,no
35858,yes
35859,no
35860,no
35861,no
35862,no
35863,no
35864,no
35865,no
35867,no
35868,no
35869,no
35871,yes
35872,no
35873,yes
35874,yes
35875,no
35876,no
35877,no
35878,no
35879,no
35881,no
35882,yes
35883,yes
35884,yes
35886,no
35887,no
35888,no
35889,yes
35890,no
35892,yes
35894,no
35895,yes
35896,yes
35897,no
35898,no
35900,no
35902,no
35903,no
35904,no
35905,no
35906,no
35907,no
35908,no
35909,no
35910,no
35911,no
35912,yes
35914,yes
35918,no
35921,no
35922,no
35923,no
35924,yes
35926,no
35927,no
35928,no
35929,no
35931,yes
35932,no
35933,yes
35934,no
35935,no
35936,no
35937,yes
35938,no
35939,yes
35940,no
35941,yes
35942,no
35944,yes
35945,no
35947,no
35948,yes
35949,no
35950,no
35951,no
35953,no
35954,no
35955,yes
35956,yes
35957,no
35958,no
35959,no
35962,no
35963,no
35964,yes
35965,no
35966,no
35968,no
35970,yes
35971,no
35972,yes
35975,no
35976,no
35978,no
35979,yes
35980,no
35982,no
35984,yes
35985,yes
35986,no
35987,no
35988,no
35989,no
35990,no
35991,no
35993,no
35995,no
35996,no
35998,no
35999,yes
36000,no
36003,no
36004,no
36005,no
36007,no
36009,no
36010,yes
36011,no
36012,no
36013,yes
36014,no
36015,no
36016,no
36017,no
36018,no
36019,no
36020,no
36022,no
36023,no
36024,no
36025,no
36028,no
36029,no
36030,no
36031,no
36033,yes
36034,yes
36035,no
36036,no
36037,no
36038,yes
36039,no
36041,no
36042,no
36043,no
36044,no
36046,no
36047,no
36048,no
36050,no
36051,no
36053,no
36054,no
36056,no
36057,no
36058,no
36060,no
36061,yes
36062,yes
36063,yes
36064,no
36065,no
36066,no
36067,no
36068,no
36071,no
36072,no
36073,no
36074,yes
36075,no
36076,no
36077,no
36078,no
36079,no
36080,no
36081,no
36084,no
36086,no
36087,yes
36088,yes
36090,no
36091,no
36092,yes
36093,no
36095,no
36096,no
36097,no
36098,no
36099,no
36101,no
36103,no
36104,no
36106,no
36108,no
36109,yes
36111,yes
36113,no
36114,no
36115,no
36116,yes
36117,no
36118,no
36120,no
36121,no
36122,yes
36125,no
36127,no
36128,no
36129,yes
36130,no
36131,no
36132,no
36133,no
36134,yes
36135,no
36138,no
36140,yes
36141,no
36142,no
36144,no
36145,no
36147,no
36148,no
36150,no
36152,yes
36153,no
36154,no
36156,no
36157,yes
36158,no
36160,yes
36161,no
36162,no
36163,no
36164,yes
36165,no
36166,yes
36167,no
36168,no
36169,yes
36171,no
36172,no
36173,no
36174,no
36175,no
36176,no
36177,yes
36178,no
36179,no
36180,no
36181,yes
36182,yes
36183,no
36187,no
36188,no
36189,yes
36190,no
36191,no
36192,no
36193,no
36194,yes
36196,no
36197,no
36198,no
36199,no
36200,no
36201,no
36202,no
36203,no
36205,no
36206,no
36207,no
36208,no
36209,no
36211,no
36212,no
36214,yes
36215,no
36216,no
36217,no
36218,no
36220,no
36221,no
36222,no
36223,no
36224,yes
36226,no
36227,no
36228,no
36232,no
36233,yes
36234,yes
36235,yes
36236,yes
36237,yes
36238,no
36239,no
36240,yes
36241,yes
36244,no
36246,no
36247,no
36248,yes
36249,yes
36251,no
36253,no
36254,yes
36255,no
36256,yes
36257,no
36258,yes
36259,no
36261,no
36263,no
36264,yes
36266,no
36269,yes
36270,no
36271,yes
36272,no
36274,no
36275,no
36276,no
36277,no
36282,no
36283,no
36284,no
36285,no
36286,no
36287,no
36289,no
36291,yes
36293,no
36294,no
36295,no
36297,yes
36298,no
36299,yes
36301,yes
36302,yes
36303,no
36304,no
36305,yes
36306,no
36307,no
36308,no
36309,no
36310,no
36311,no
36312,no
36314,no
36315,no
36316,yes
36317,no
36318,no
36319,no
36320,no
36321,yes
36323,no
36324,no
36325,yes
36326,no
36327,no
36329,yes
36330,yes
36331,no
36332,no
36334,yes
36335,no
36336,yes
36339,no
36340,no
36341,yes
36342,no
36343,no
36344,no
36346,no
36347,yes
36348,no
36349,no
36351,no
36352,yes
36353,yes
36354,yes
36355,no
36356,no
36357,no
36358,no
36359,no
36360,yes
36361,no
36362,yes
36363,yes
36364,yes
36365,no
36367,no
36368,no
36369,yes
36371,yes
36372,no
36373,no
36374,no
36375,yes
36376,no
36377,no
36378,yes
36379,no
36380,no
36381,yes
36382,no
36383,no
36387,no
36388,no
36390,yes
36391,yes
36393,no
36394,no
36395,no
36397,no
36398,no
36400,no
36401,yes
36402,no
36403,no
36405,no
36407,yes
36409,no
36410,yes
36411,no
36412,yes
36413,yes
36414,no
36416,yes
36417,no
36418,no
36419,no
36421,yes
36423,yes
36424,yes
36425,no
36426,no
36430,no
36431,no
36432,yes
36433,no
36434,no
36435,no
36436,no
36437,no
36439,yes
36440,yes
36442,no
36443,no
36445,yes
36447,no
36448,yes
36449,no
36450,no
36451,yes
36453,no
36454,no
36455,no
36456,no
36457,yes
36459,no
36461,yes
36464,yes
36466,no
36467,yes
36471,yes
36472,no
36473,no
36474,yes
36475,no
36476,no
36477,no
36479,yes
36480,no
36481,yes
36483,yes
36485,yes
36486,yes
36489,no
36490,yes
36491,yes
36492,no
36493,yes
36494,no
36496,no
36497,yes
36499,yes
36500,no
36501,yes
36502,no
36504,yes
36505,no
36506,yes
36508,no
36509,yes
36510,no
36511,no
36514,no
36515,yes
36516,no
36517,yes
36518,no
36519,no
36520,no
36521,no
36522,no
36524,no
36525,no
36526,yes
36528,no
36530,no
36531,yes
36532,no
36533,no
36534,no
36535,no
36536,no
36537,no
36538,no
36539,yes
36540,yes
36541,yes
36543,no
36544,no
36545,no
36546,no
36547,yes
36548,yes
36549,no
36550,no
36553,no
36554,no
36556,yes
36557,yes
36560,yes
36561,yes
36562,yes
36563,no
36564,no
36565,no
36566,yes
36567,no
36568,no
36569,yes
36571,no
36572,no
36573,no
36574,no
36575,no
36576,no
36577,yes
36579,yes
36580,no
36581,no
36582,no
36583,yes
36584,yes
36585,yes
36586,yes
36588,no
36591,yes
36593,yes
36595,yes
36597,yes
36598,yes
36599,no
36600,yes
36601,yes
36602,yes
36604,yes
36605,no
36606,yes
36607,yes
36609,no
36610,no
36611,yes
36612,yes
36613,yes
36614,yes
36615,yes
36616,yes
36617,yes
36618,yes
36622,yes
36623,no
36625,no
36627,no
36628,no
36630,no
36631,yes
36632,no
36633,no
36634,yes
36635,no
36636,yes
36637,yes
36638,no
36639,no
36641,yes
36642,no
36643,no
36644,no
36645,yes
36646,no
36647,no
36648,no
36649,no
36650,no
36652,yes
36653,no
36654,yes
36655,no
36656,yes
36658,no
36659,yes
36660,yes
36661,yes
36662,yes
36663,yes
36664,no
36665,no
36666,yes
36667,no
36668,no
36669,no
36670,no
36671,yes
36672,yes
36673,yes
36674,no
36675,yes
36676,yes
36677,yes
36678,yes
36679,no
36681,no
36682,yes
36683,yes
36684,no
36685,no
36686,no
36687,yes
36688,no
36689,yes
36691,no
36692,no
36693,yes
36694,no
36695,no
36696,no
36697,no
36698,no
36699,yes
36700,no
36701,no
36702,yes
36703,no
36706,no
36707,yes
36708,yes
36709,yes
36710,no
36711,no
36713,no
36714,no
36715,yes
36717,no
36718,no
36719,no
36720,yes
36721,yes
36722,yes
36724,yes
36727,no
36730,no
36732,no
36733,no
36735,yes
36736,no
36737,no
36738,yes
36739,yes
36740,no
36741,no
36742,yes
36743,yes
36745,no
36746,no
36747,yes
36748,yes
36749,yes
36751,no
36752,no
36754,no
36755,no
36757,no
36758,yes
36759,yes
36760,yes
36761,no
36762,yes
36763,yes
36764,no
36766,no
36767,no
36768,no
36769,yes
36770,yes
36771,no
36772,yes
36773,no
36774,no
36776,yes
36777,yes
36778,no
36779,no
36780,no
36781,no
36782,no
36783,no
36785,no
36786,no
36787,no
36788,yes
36789,yes
36790,yes
36791,no
36792,no
36793,no
36794,yes
36795,no
36796,yes
36797,no
36798,no
36799,yes
36801,no
36802,no
36803,no
36804,yes
36805,yes
36806,no
36807,yes
36808,no
36811,yes
36813,yes
36814,no
36815,no
36816,yes
36817,no
36818,no
36819,yes
36820,yes
36821,no
36822,yes
36824,yes
36828,no
36831,yes
36832,no
36833,no
36834,no
36835,no
36836,no
36837,no
36839,no
36840,no
36841,no
36843,yes
36844,no
36845,no
36846,no
36847,yes
36849,yes
36852,yes
36853,no
36855,no
36856,yes
36857,no
36858,no
36859,no
36861,no
36863,no
36864,no
36865,no
36867,yes
36868,no
36870,yes
36871,no
36872,no
36873,yes
36874,no
36875,no
36876,no
36877,no
36878,yes
36880,no
36881,no
36882,no
36883,yes
36884,no
36885,yes
36886,no
36887,no
36888,yes
36889,no
36891,yes
36892,no
36894,yes
36895,yes
36896,no
36897,no
36898,no
36899,yes
36900,no
36901,no
36902,no
36905,no
36906,no
36907,yes
36908,no
36909,yes
36910,no
36912,no
36913,no
36915,no
36916,no
36917,yes
36918,no
36919,no
36920,no
36922,no
36923,yes
36924,no
36925,no
36926,yes
36927,no
36928,no
36929,no
36930,no
36931,no
36932,no
36933,no
36934,yes
36939,yes
36940,no
36941,no
36942,no
36943,yes
36944,yes
36945,yes
36946,yes
36948,no
36950,yes
36952,yes
36953,yes
36954,yes
36955,yes
36956,no
36957,no
36958,yes
36960,yes
36961,no
36962,no
36963,no
36964,no
36965,no
36966,no
36967,no
36969,no
36970,no
36971,yes
36972,no
36976,yes
36977,yes
36978,yes
36979,yes
36980,yes
36981,yes
36982,yes
36983,yes
36984,no
36985,yes
36986,yes
36987,no
36988,yes
36991,yes
36992,no
36993,no
36994,yes
36995,no
36996,no
36998,no
36999,no
37000,no
37001,no
37002,yes
37004,no
37005,yes
37006,no
37007,no
37008,yes
37010,yes
37011,yes
37012,yes
37013,no
37014,no
37015,no
37016,no
37017,yes
37018,no
37019,yes
37020,no
37021,yes
37022,no
37023,no
37024,no
37025,no
37026,yes
37027,yes
37029,no
37030,no
37031,yes
37032,no
37033,no
37034,no
37035,no
37036,yes
37037,no
37038,yes
37039,no
37040,yes
37041,no
37042,yes
37044,no
37045,yes
37046,yes
37047,no
37048,no
37049,no
37050,no
37052,no
37053,no
37054,no
37055,no
37057,no
37059,no
37060,no
37063,no
37064,no
37066,no
37069,no
37070,no
37071,yes
37072,no
37073,yes
37075,yes
37076,no
37077,no
37078,yes
37079,no
37080,yes
37082,no
37083,no
37084,no
37085,no
37086,yes
37087,no
37088,no
37089,no
37090,no
37091,yes
37093,no
37094,yes
37095,no
37096,no
37097,no
37098,no
37099,no
37100,yes
37102,no
37103,yes
37104,no
37105,no
37106,no
37108,yes
37109,yes
37110,no
37111,no
37112,yes
37113,no
37114,no
37115,no
37116,no
37117,no
37118,no
37121,yes
37122,yes
37123,no
37124,no
37125,yes
37127,yes
37128,yes
37129,no
37130,no
37131,no
37133,yes
37134,no
37135,no
37138,no
37139,no
37140,no
37141,yes
37142,yes
37143,yes
37145,yes
37146,yes
37147,yes
37148,no
37149,no
37150,no
37153,no
37154,yes
37156,yes
37157,no
37158,no
37159,no
37160,yes
37161,yes
37164,no
37168,no
37169,yes
37170,no
37171,yes
37172,no
37174,no
37176,no
37177,no
37178,no
37180,no
37181,no
37182,no
37183,yes
37184,no
37185,no
37186,no
37187,no
37188,no
37189,yes
37190,no
37191,yes
37192,no
37193,yes
37194,no
37196,yes
37197,no
37199,yes
37200,no
37201,no
37203,no
37204,yes
37205,yes
37206,yes
37207,yes
37208,no
37209,yes
37210,no
37211,no
37212,no
37213,no
37214,yes
37215,no
37216,no
37217,no
37218,yes
37220,yes
37221,no
37222,no
37224,no
37225,yes
37226,no
37228,no
37229,yes
37230,yes
37231,yes
37232,yes
37234,no
37235,yes
37236,yes
37240,no
37241,no
37242,no
37243,no
37244,no
37246,no
37247,no
37249,yes
37250,yes
37251,yes
37252,no
37253,no
37254,no
37257,no
37258,yes
37259,yes
37260,yes
37261,no
37263,yes
37265,yes
37266,no
37267,no
37268,no
37270,no
37271,no
37272,yes
37273,no
37274,yes
37275,no
37276,no
37277,yes
37278,no
37280,yes
37281,yes
37282,yes
37283,no
37284,no
37285,no
37287,yes
37288,no
37289,no
37290,yes
37291,no
37293,yes
37294,no
37297,no
37298,no
37299,no
37300,no
37301,no
37303,no
37304,no
37305,no
37306,no
37308,no
37309,no
37310,yes
37311,no
37312,yes
37313,no
37314,no
37319,no
37320,no
37321,yes
37322,no
37324,no
37325,no
37326,no
37327,no
37328,no
37329,no
37330,yes
37331,yes
37333,no
37337,yes
37338,yes
37339,yes
37340,no
37341,yes
37344,no
37347,no
37348,no
37349,no
37350,no
37351,no
37352,yes
37353,yes
37354,no
37355,yes
37356,yes
37357,no
37358,no
37359,no
37361,no
37362,yes
37363,yes
37364,no
37366,no
37367,yes
37368,yes
37369,no
37370,yes
37371,no
37372,no
37373,no
37375,no
37376,no
37377,no
37379,no
37380,no
37381,no
37382,no
37383,no
37384,no
37385,yes
37386,yes
37387,no
37389,no
37390,no
37391,no
37392,no
37393,yes
37394,yes
37395,yes
37396,no
37398,no
37399,no
37400,no
37401,yes
37402,no
37403,yes
37404,no
37405,no
37406,yes
37407,yes
37408,no
37409,yes
37410,yes
37411,yes
37412,no
37413,no
37415,no
37416,yes
37418,yes
37419,yes
37420,no
37421,yes
37422,no
37423,no
37424,no
37425,yes
37426,no
37427,no
37428,no
37430,yes
37431,no
37432,no
37433,yes
37434,no
37435,no
37436,no
37437,no
37438,no
37439,no
37440,no
37441,no
37444,no
37445,no
37446,no
37447,no
37448,no
37449,no
37450,no
37451,no
37453,yes
37454,no
37455,no
37456,no
37457,yes
37458,no
37459,no
37460,no
37461,yes
37462,yes
37463,yes
37464,no
37465,yes
37466,no
37467,yes
37469,no
37470,yes
37471,no
37472,no
37475,no
37477,no
37478,yes
37479,no
37481,no
37484,no
37485,no
37486,no
37488,no
37491,no
37492,yes
37493,no
37494,no
37495,yes
37496,no
37498,yes
37499,no
37501,no
37503,no
37504,no
37505,no
37506,no
37507,yes
37509,yes
37510,no
37511,no
37512,no
37513,no
37514,no
37515,no
37517,no
37518,no
37519,no
37521,no
37522,yes
37523,no
37524,yes
37525,no
37526,no
37527,no
37528,no
37530,no
37531,no
37533,no
37535,no
37536,yes
37537,no
37539,no
37541,no
37543,yes
37544,yes
37545,no
37546,no
37547,no
37548,no
37550,yes
37551,yes
37552,no
37554,no
37555,yes
37558,no
37559,yes
37561,no
37562,no
37563,no
37564,no
37565,yes
37566,yes
37567,no
37568,yes
37569,no
37570,yes
37572,yes
37573,yes
37574,no
37575,yes
37576,no
37579,yes
37581,no
37582,yes
37583,no
37584,no
37585,no
37586,no
37587,no
37588,yes
37589,no
37591,no
37592,no
37593,no
37594,yes
37595,no
